handle,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,status,brand_slug,vat_rate,regional_tags,subscription_eligible,eco_rating,image_filenames
4567673667656,Natco - Mango Pickle Hot,,Authentic Indian chutney and pickle from Natco Foods. Adds zest to any meal.,Natco,pickles,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4583223066696,Natco - Chick Peas,,Ready-to-eat tinned pulses from Natco Foods. Convenient; no soaking required.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4583223165000,Natco - Chick Peas Full Case 12x400g,,Ready-to-eat tinned pulses from Natco Foods. Convenient; no soaking required.,Natco,beans_peas_pulses,,vegetarian,published,natco,0,,true,,
4583223263304,Natco - Pomace Olive Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4583223296072,Natco - Pomace Olive Oil Blend 3 Litres,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4583223361608,Natco - Red Kidney Beans Boiled Full Case 12x400g,,Ready-to-eat tinned pulses from Natco Foods. Convenient; no soaking required.,Natco,beans_peas_pulses,,vegetarian,published,natco,0,,true,,
4583223394376,Natco - Red Kidney Beans,,Ready-to-eat tinned pulses from Natco Foods. Convenient; no soaking required.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4583223754824,Natco - Chick Peas Full Case 4x1kg,,Our products are manufactured in a site that handles gluten; soya;./images/natco_chick-peas-full-case-4x1kg.jpg; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,beans_peas_pulses,,vegetarian,published,natco,0,,true,,
4583223853128,Natco - Coconut Flour,,Natural coconut products from Natco Foods. Versatile for cooking and baking.,Natco,coconut_products,,vegetarian,published,natco,0,,true,,
4583224016968,Natco - All Purpose Seasoning,,Expertly blended masala mix from Natco Foods. Perfect balance of spices for traditional dishes.,Natco,masalas_spice_blends,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4641502855240,Natco - Pine Nuts,,Premium nuts from Natco Foods. Perfect for snacking; cooking; and baking.,Natco,nuts_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
4641506558024,Natco - Mamra Basmati,,High-quality rice from Natco Foods. A pantry essential for everyday meals.,Natco,basmati_rice,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
5864191590472,Natco - Big D Salted Peanuts 24x50g,,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,nuts_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
5864194801736,Natco - Big D Honey Roast Peanuts 12x50g Packs on a Pub Card,,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,nuts_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6535757660232,Natco - Bhel Puri Kit,,Traditional Indian savoury snacks from Natco Foods. Perfect tea-time treats.,Natco,savouries_papadoms,,vegetarian,published,natco,0,,true,,
6562924986440,Natco - Big D Salted Cashews 12x30g Cards,,Roasted and seasoned nuts from Natco Foods. Delicious and satisfying snacks.,Natco,nuts_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6579342409800,Natco - White Kidney Beans,,Ready-to-eat tinned pulses from Natco Foods. Convenient; no soaking required.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6617796804680,Natco - Spinach Puree,,Preserved vegetables from Natco Foods. Harvested at peak freshness.,Natco,pantry_tamarind_canned,,vegetarian,published,natco,0,,true,,
6647387652168,Natco - Black Eyed Beans,,Ready-to-eat tinned pulses from Natco Foods. Convenient; no soaking required.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6666589044808,Natco - Pure Sesame Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6666589306952,Natco - Groundnut Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6666589536328,Natco - Pure Linseed Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6666591010888,Natco - Castor Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6666608541768,Natco - Almond Oil,,Pure cooking oil from Natco Foods. Essential for Indian cooking and frying.,Natco,cooking_oils,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6804638728264,Natco - Rosemary Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,herbs_leaves,,vegetarian,published,natco,0,,true,,
6804650754120,Natco - Demerara Sugar,,Natural sugar from Natco Foods. Essential for Indian sweets and daily use.,Natco,sweeteners,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6804786282568,Natco - Whole Birdseye Chilli Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
6842634403912,Natco - Coriander Seeds Jar,,Premium whole and ground spice from Natco Foods. Essential for authentic Indian cooking.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
ajwanseeds,Natco - Ajwan Seeds,,Ajwan Seeds have a similar flavour to thyme but much stronger. Used in Indian breads; gram flour snacks. Also known as Carom. It is often confused with the Lovage seed.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
amchoor-powder,Natco - Amchoor Powder,,Natco Amchoor Powder is made from peeled; dried; green mangoes. Used as souring agent in marinades and as a tenderiser. Best used towards the end of cooking. It can be used instead of salt if you are on a low sodium diet.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
black-pepper-coarse,Natco - Black Pepper Coarse,,Natco Black Pepper is a necessity for your home - pepper is the world's most popular spice! This is the coarsely ground version; but we also do finely ground and whole peppercorns.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
black-pepper-ground,Natco - Black Pepper Ground,,Natco Black Pepper is a necessity for your home - pepper is the world's most popular spice! This is the finely ground version; but we also do coarsely ground and whole peppercorns.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
black-pepper-ground-jar,Natco - Black Pepper Ground Jar,,Natco Black Pepper is a necessity for your home - pepper is the world's most popular spice! This is the finely ground version; but we also do coarsely ground and whole peppercorns.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
black-pepper-whole,Natco - Black Pepper Whole,,Natco Black Pepper is a necessity for your home - pepper is the world's most popular spice! This is the whole peppercorn version; but we also do coarsely ground and finely ground.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
black-pepper-whole-jar,Natco - Black Pepper Whole Jar,,Natco Black Pepper is a necessity for your home - pepper is the world's most popular spice! This is the whole peppercorn version; but we also do coarsely ground and finely ground.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
brown-chick-peas,Natco - Brown Chick Peas,,Brown chickpeas are a healthy pulse; full of protein and fibre. Use in dals and spicy salads Foundation Earth has given Natco Brown Chickpeas an A rating meaning that it is a very environmentally sustainable product. Foundation Earth gives each product a rating from A+ to G by assessing the farming; processing; packaging and transport. Foundation Earth is an independent; non-profit organisation that issues environmental scores on food products; enabling consumers to make more sustainable buyin,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cardamom-green-ground,Natco - Cardamom Green Ground,,Natco Green Cardamoms are highly aromatic with a sweet distinctive flavour. Used in rice dishes; desserts; apple pies and Indian meat dishes. Place a few pods into a pot of tea or coffee and experience a delicious new taste.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cardamomgreen,Natco - Cardamom Green,,Natco Green Cardamoms are highly aromatic with a sweet distinctive flavour. Used in rice dishes; desserts; apple pies and Indian meat dishes. Place a few pods into a pot of tea or coffee and experience a delicious new taste. You can also break the pod open and use just the seeds; either whole or crushed.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cardamomseeds,Natco - Cardamom Seeds,,Natco Green Cardamoms are highly aromatic with a sweet distinctive flavour. Used in rice dishes; desserts; apple pies and Indian meat dishes. Place a few pods into a pot of tea or coffee and experience a delicious new taste. These are just the seeds; removed from their pod.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cassia,Natco - Cassia (Dalchini),,Similar to cinnamon sticks; cassia sticks can be used to flavour sweet and savoury dishes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
chilli-powder,Natco - Chilli Powder,,Natco Chilli Powder is made from the skins of dried chillies. It is hot and an essential base for all vindaloo recipes; providing considerable zest and flavour.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
chilli-powder-extra-hot,Natco - Chilli Powder Extra Hot,,Natco Hot Chilli Powder is made from the skins of dried chillies. It is extremely hot and an essential base for all vindaloo recipes; providing considerable zest and flavour. Not for the faint hearted!Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
chilli-powder-kashmiri1,Natco - Chilli Powder Kashmiri,,Natco Chilli Powder is made from the skins of dried chillies. It is hot and an essential base for all vindaloo recipes; providing considerable zest and flavour. This Kashmiri Chilli is known for being more mild; so can give a little heat without overpowering a dish.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
chilli-whole-birdseye,Natco - Chilli Whole Birdseye,,Natco Birdseye Chillies are small but very hot; whole chillies that can be used instead of fresh chillies. Great for hot sauces &amp; chilli oil. Frying the chillies enhances their flavour. Bird Eye chillies may be small but they are very hot so use with care!Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
chilli-whole-stemless,Natco - Chilli Whole Stemless,,This is the whole dried fruit of the Capsicum annum. It is a fiery hot chilli; and it can be a good idea to remove the chilli from your dish before eating. For a light chilli flavour; heat slowly in a pan with oil; and then remove before adding the other ingredients.This chilli comes from India and is suitable for both vegetarians and vegans.Do not eat raw.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
chinese-5-spice,Natco - Chinese 5 Spice,,Chinese 5 Spice is a mix of five spices which cover the five tastes - sweet; sour; bitter; salty and umami. Containing fennel; cassia (similar flavour to cinnamon); ginger; pepper and cloves. This mixture is used acrossmany different kinds of Chinese cuisines; and especially for flavouring meat dishes.Ingredients:Fennel; Cassia; Ginger; Pepper; ClovesOur products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,masalas_spice_blends,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cinnamon-sticks,Natco - Cinnamon Sticks,,Natco Cinnamon give a sweet; mild spicy flavour. Delicious in puddings; cakes; stewed fruits and hot drinks.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cloves,Natco - Cloves,,Natco Cloves are one of the most useful spices. Use to make authentic garam masala; and in various dhals and pilau rice. It is used in many different types of cuisine. Add to hot water for a soothing drink.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cloves-ground,Natco - Cloves Ground,,Natco Cloves are one of the most useful spices. Use to make authentic garam masala; and in various dhals and pilau rice. It is used in many different types of cuisines. This ground version is especially good in baking.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
coriander-ground,Natco - Coriander Ground,,Natco Ground Coriander is used in many Indian dishes; and goes very well with cumin powder.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
coriander-seeds,Natco - Coriander Seeds,,Natco Coriander Seeds are integral to many Indian dishes. They have a warm fragrant scent and a pleasant; mild taste.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
crushed-chilli,Natco - Chilli Crushed,,Natco Crushed Chillies; also known as chilli flakes; are hot and fiery; and can be used in place of whole chillies. They release their flavour quickly into dishes. Ideal as a seasoning for pizzas and casseroles.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cumin-ground-jars,Natco - Cumin Ground Jar,,Natco Ground Cumin gives a stronger flavour than whole seeds. Use in most Indian dishes; especially curries and dhals.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cumin-ground1,Natco - Cumin Ground,,Natco Ground Cumin gives a stronger flavour than whole seeds. Use in most Indian dishes; especially curries and dhals.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cumin-seeds,Natco - Cumin Seeds,,Natco Cumin Seeds are an essential ingredient in curry and masala mixtures. Strongly aromatic - release their flavour by frying in oil before adding onions and other ingredients.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cumin-seeds-black,Natco - Cumin Seeds Black,,Black Cumin Seeds are often confused with nigella seeds; but they are a different seed. They have a more mild flavour than regular cumin seeds and more peppery. They can be used in curries; lentils; and in pastries.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
cumin-seeds-jar,Natco - Cumin Seeds Jar,,Natco Cumin Seeds are an essential ingredient in curry and masala mixtures. Strongly aromatic - release their flavour by frying in oil before adding onions and other ingredients.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
curry-powder,Natco - Curry Powder,,Natco Madras Curry Powder is an authentic blend of exotic spices which should be used in Indian cooking. Excellent for adding flavour to sauces; soups and rice.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,masalas_spice_blends,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
curry-powder-hot,Natco - Curry Powder Hot,,Natco Madras Curry Powder is an authentic blend of exotic spices which should be used in Indian cooking. Excellent for adding flavour to sauces; soups and rice.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,masalas_spice_blends,,vegetarian,published,natco,0,,true,,
curry-powder-medium-jar,Natco - Curry Powder Medium Jar,,Natco Madras Curry Powder is an authentic blend of exotic spices which should be used in Indian cooking. Excellent for adding flavour to sauces; soups and rice.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,masalas_spice_blends,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
curryleaves,Natco - Curry Leaves,,The curry leaf is used mainly in South Indian cooking. Use generously; doubling the quantity in those recipes that require fresh curry leaves. Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,herbs_leaves,,vegetarian,published,natco,0,,true,,
fennel-seeds,Natco - Fennel Seeds,,Natco Fennel Seeds have a warm aroma and a sweetish taste like aniseed. Tastes great with seafood; pork; stuffings; sauces; pickles and some curries. In India it is chewed as a natural breath freshener and as an aid to digestion.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
fennel-seeds-jar,Natco - Fennel Seeds Jar,,Natco Fennel Seeds have a warm aroma and a sweetish taste like aniseed. Tastes great with seafood; pork; stuffings; sauces; pickles and some curries. In India it is chewed as a natural breath freshener and as an aid to digestion.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
garlic-flakes,Natco - Garlic Flakes,,&lt;p&gt;A useful store cupboard item to have at hand. Our garlic flakes retain the full flavour of fresh garlic.&lt;/p&gt;Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,herbs_leaves,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
garlic-powder,Natco - Garlic Powder,,Natco Garlic Powder is a useful alternative to using fresh garlic in preparing Indian pastes. Mix in with butter and herbs to make your own garlic bread.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
garlic-powder-jar,Natco - Garlic Powder Jar,,Natco Garlic Powder is a useful alternative to using fresh garlic in preparing Indian pastes. Mix in with butter and herbs to make your own garlic bread.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
ginger-powder,Natco - Ginger Powder,,Natco Ground Ginger is commonly used in Indian and Oriental cuisines. An essential ingredient for preparing pastes and marinades.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
ground-ginger-jar,Natco - Ground Ginger Jar,,Natco Ground Ginger is commonly used in Indian and Oriental cuisines. An essential ingredient for preparing pastes and marinades.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
kalanamak,Natco - Kala Namak,,Sprinkle lightly on fruit for an authentic snack that you would get from street vendors in India. Kala Namak; or Black Salt; has a strong smell and comes from the Himalayan regions. It is also used in Ayurvedic medicine for its medical properties.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
mace-ground,Natco - Mace Ground,,Mace is the outer layer of the nutmeg seed. Ground mace can be used in both savoury and sweet recipes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
methi-leaves-jar,Natco - Methi Leaves Jar,,Methi Leaves are grown from Fenugreek seeds and have a stronger; distinctive flavour. Natco Methi Leaves have been specially selected for their strong aroma and mildly bitter aftertaste which is characteristic of the finest Fenugreek. Commonly used in a variety of spice blends they are good in soups; stews and with most root vegetable dishes such as carrot and potato.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,herbs_leaves,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
methi-seeds,Natco - Methi Seeds Fenugreek,,Natco Methi Seeds; or Fenugreek Seeds; can be sauted in hot oil before adding vegetables to your dish. Used in pickles and chutneys and an important ingredient of the Vindaloo. Sprouts easily like cress. Excellent in salads.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
methi-seeds-jar,Natco - Methi Seeds Jar,,Natco Methi Seeds; or Fenugreek Seeds; can be sauted in hot oil before adding vegetables to your dish. Used in pickles and chutneys and an important ingredient of the Vindaloo. Sprouts easily like cress. Excellent in salads.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
moth-beans,Natco - Moth Beans,,Moth beans are widely eaten in Pakistan and India; with recipes and dishes varying by region. Boil in water until tender. In Maharashtra; they are used to make matki usal.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,beans_peas_pulses,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
mustard-seeds,Natco - Mustard Seeds,,Natco Mustard Seeds have a delicious; mild nutty flavour. Despite their name; these are not very hot at all. It is usually best to saute them in hot oil before adding other ingredients. Used in many Indian vegetable dishes and go well with potatoes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
mustard-seeds-black-jar,Natco - Mustard Seeds Black Jar,,Natco Mustard Seeds have a delicious; mild nutty flavour. Despite their name; these are not very hot at all. It is usually best to saute them in hot oil before adding other ingredients. Used in many Indian vegetable dishes and go well with potatoes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
nigella-seeds,Natco - Kalwanji (Nigella) Seeds,,Natco Kalwanji Seeds have a mild peppery flavour and are used in tandoori breads; spice mixes and buttered vegetables. Also known as onion or nigella seeds. They are sometimes mistaken for black cumin seeds; but they are a different kind of seed.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
nigella-seeds-jar,Natco - Kalwanji (Nigella) Seeds Jar,,Natco Kalwanji Seeds have a mild peppery flavour and are used in tandoori breads; spice mixes and buttered vegetables. Also known as onion or nigella seeds. They are sometimes mistaken for black cumin seeds; but they are a different kind of seed.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
nutmeg-ground,Natco - Nutmeg Ground,,Sprinkle Natco Ground Nutmeg into desserts; cake mixtures; custards and hot drinks.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
nutmeg-ground-jar,Natco - Nutmeg Ground Jar,,Sprinkle Natco Ground Nutmeg into desserts; cake mixtures; custards and hot drinks.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
nutmeg-whole-jar,Natco - Nutmeg Whole Jar,,Grate whole nutmeg into desserts; cake mixtures; custards; homemade granola and hot drinks.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
panchpuran-whole-spice,Natco - Panchpuran (5 Whole Spice),,Panch puran also known a bengali five spice; this is a 5-spice mixture typical of bebal. It consists of fennel seeds; mustard seeds; fenugreek seeds; cumin seeds and kalwanji seeds in equal proportions.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,masalas_spice_blends,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
paprika-powder,Natco - Paprika Powder,,Natco Paprika Powder is ground from the finest quality capsicums. It adds a wonderful flavour and a reddish colour to foods. A sweet piquant spice.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
paprika-powder-jar,Natco - Paprika Powder Jar,,Natco Paprika Powder is ground from the finest quality capsicums. It adds a wonderful flavour and a reddish colour to foods. A sweet piquant spice.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,powdered_spices,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
saffron,Natco - Saffron,,Natco's Saffron is Mancha grade and of the finest quality. Saffron is strongly perfumed; with the scent of honey. It is used in a lot of rice dishes and desserts; especially in Iranian and Indian cuisines.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,whole_spices_seeds,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
takmuria,Natco - Takmuria (Basil Seeds),,Basil seeds can be used in smoothies; drinks; desserts and baking.Basil seeds are very similar to chia seeds and can be used as a substitute in lots of recipes containing chia seeds. They are a little larger than chia seeds and have more fibre than chia seeds.They both swell and form a gel when soaked but basil seeds swell more quickly and to a larger size.Basil and Chia Seeds are good sources of calcium; iron and magnesium.Our products are manufactured in a site that handles gluten; soya; mi,Natco,whole_spices_seeds,,vegetarian,published,natco,0,,true,,
tamarind-paste-jar,Natco - Tamarind Paste Jar,,Natco Tamarind Paste is one of the highest quality available. It is used widely in Indian and Thai cuisine for its sweet and tangy flavour. You can dilute in warm water for a few minutes and add to your chosen dish; or directly add to your cooking. This souring agent is used for chutneys; dips; sweet and sour dishes.Our products are manufactured in a site that handles gluten; soya; milk; nuts; peanuts; sesame; mustard; celery and sulphites.,Natco,cooking_pastes_sauces,,vegetarian;vegan;gluten-free,published,natco,0,,true,,
